      0.128E-05    0.200    0.000    0.000    0.000
      0.129E-05    0.200    0.000    0.000    0.000
      0.129E-05    0.200    0.000    0.000    0.000
      0.130E-05    0.200    0.000    0.000    0.000
      0.130E-05    0.200    0.000    0.000    0.000
      0.130E-05    0.200    0.000    0.000    0.000
      0.131E-05    0.200    0.000    0.000    0.000
      0.131E-05    0.200    0.000    0.000    0.000
      0.132E-05    0.200    0.000    0.000    0.000
      0.132E-05    0.200    0.000    0.000    0.000
      0.132E-05    0.200    0.000    0.000    0.000
      0.133E-05    0.200    0.000    0.000    0.000
      0.133E-05    0.200    0.000    0.000    0.000
      0.134E-05    0.200    0.000    0.000    0.000
      0.134E-05    0.200    0.000    0.000    0.000
      0.134E-05    0.200    0.000    0.000    0.000
      0.135E-05    0.200    0.000    0.000    0.000
      0.135E-05    0.200    0.000    0.000    0.000
      0.136E-05    0.200    0.000    0.000    0.000
      0.136E-05    0.200    0.000    0.000    0.000
      0.136E-05    0.200    0.000    0.000    0.000
      0.137E-05    0.200    0.000    0.000    0.000
      0.137E-05    0.200    0.000    0.000    0.000
      0.138E-05    0.200    0.000    0.000    0.000
      0.138E-05    0.200    0.000    0.000    0.000
      0.138E-05    0.200    0.000    0.000    0.000
      0.139E-05    0.200    0.000    0.000    0.000
      0.139E-05    0.200    0.000    0.000    0.000
      0.140E-05    0.200    0.000    0.000    0.000
      0.140E-05    0.200    0.000    0.000    0.000
      0.141E-05    0.200    0.000    0.000    0.000
      0.141E-05    0.200    0.000    0.000    0.000
      0.141E-05    0.200    0.000    0.000    0.000
      0.142E-05    0.200    0.000    0.000    0.000
      0.142E-05    0.200    0.000    0.000    0.000
      0.143E-05    0.200    0.000    0.000    0.000
      0.143E-05    0.200    0.000    0.000    0.000
      0.144E-05    0.200    0.000    0.000    0.000
      0.144E-05    0.200    0.000    0.000    0.000
      0.144E-05    0.200    0.000    0.000    0.000
      0.145E-05    0.200    0.000    0.000    0.000
      0.145E-05    0.200    0.000    0.000    0.000
      0.146E-05    0.200    0.000    0.000    0.000
      0.146E-05    0.200    0.000    0.000    0.000
      0.147E-05    0.200    0.000    0.000    0.000
      0.147E-05    0.200    0.000    0.000    0.000
      0.147E-05    0.200    0.000    0.000    0.000
      0.148E-05    0.200    0.000    0.000    0.000
      0.148E-05    0.200    0.000    0.000    0.000
      0.149E-05    0.200    0.000    0.000    0.000
      0.149E-05    0.200    0.000    0.000    0.000
      0.150E-05    0.200    0.000    0.000    0.000
      0.150E-05    0.200    0.000    0.000    0.000
      0.151E-05    0.200    0.000    0.000    0.000
      0.151E-05    0.200    0.000    0.000    0.000
      0.151E-05    0.200    0.000    0.000    0.000
      0.152E-05    0.200    0.000    0.000    0.000
      0.152E-05    0.200    0.000    0.000    0.000
      0.153E-05    0.200    0.000    0.000    0.000
      0.153E-05    0.200    0.000    0.000    0.000
      0.154E-05    0.200    0.000    0.000    0.000
      0.154E-05    0.200    0.000    0.000    0.000
      0.155E-05    0.200    0.000    0.000    0.000
      0.155E-05    0.200    0.000    0.000    0.000
      0.156E-05    0.200    0.000    0.000    0.000
